,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,14.236 14.806 28.595 39.547,0,0,0,0,3.000 7.890 693.904 773.005,0,0,19.040 23.035 28.175 29.764,0,0,0,919,True,19.553269536155764,0.6773158482142858,57.44990091338455,0.6666666666666666,12.0,0.34640522875816987,120.0,39.69833142273177,0.515625,0.8392857142857143,0.3549107142857144,0.5750000000000001,
1,14.236 14.806 28.595 39.547,0,0,0,0,3.000 7.890 693.904 773.005,0,0,21.248 22.351 27.168 32.220,0.254 0.911 22.441 97.921,0,0,749,True,29.933891043064566,0.6862444196428572,76.59986788451273,0.6666666666666666,16.0,0.34210526315789475,120.0,39.402575315164384,0.5625,0.7857142857142857,0.3482142857142856,0.225,
2,14.236 14.806 28.595 39.547,0,0,0,0,3.000 7.890 693.904 773.005,0,0,21.248 22.351 27.168 32.220,0.254 0.911 22.441 97.921,0,0,749,True,29.933891043064566,0.6862444196428572,76.59986788451273,0.6666666666666666,16.0,0.34210526315789475,120.0,39.402575315164384,0.5625,0.7857142857142857,0.3482142857142856,0.225,
3,15.219 15.416 20.458 33.462,0,0,0,0.993 6.699 10.550 10.620,3.000 7.890 1005.494 1075.000,0,0,19.040 25.816 29.306 29.410,0,0,0,936,True,29.526324477280124,0.6166294642857143,76.59986788451273,0.625,16.0,0.267100977198697,120.0,48.30883486490757,0.453125,0.8214285714285714,0.2745535714285714,0.15000000000000002,
4,14.236 14.806 28.595 39.547,0,0,0,0,3.000 7.890 841.939 1074.547,0,0,19.040 20.164 22.509 32.220,0.849 3.017 18.243 85.430,0,0,883,True,29.59608153937926,0.65234375,76.59986788451273,0.625,16.0,0.26390403489640135,120.0,46.65293913803747,0.484375,0.7857142857142857,0.2700892857142856,0.1,
5,15.903 20.071 28.242 47.982,0,0,0,0,7.473 7.890 1005.494 1236.041,0,0,19.040 19.040 19.040 32.220,0.715 2.947 14.178 87.737,0,0,941,True,29.359015608345782,0.6364397321428572,76.59986788451273,0.6166666666666667,16.0,0.2483660130718955,120.0,52.52393102865244,0.46875,0.7857142857142857,0.2544642857142856,0.0,
6,7.695 21.850 30.176 56.685,0,0,0,0,30.090 37.292 575.963 989.543,0,0,20.007 20.859 31.195 31.436,0,0,0,956,True,19.2571258168253,0.5743582589285714,57.44990091338455,0.6166666666666667,12.0,0.2483660130718955,120.0,46.03403512024926,0.46875,0.7857142857142857,0.2544642857142856,0.25,
7,0,0,0,0,0,3.000 7.890 1005.494 1075.000,0,0,24.469 25.713 28.186 30.088,0,0,0,950,True,9.662924932621557,0.5665457589285714,38.29993394225637,0.6166666666666667,8.0,0.24008810572687234,120.0,45.47606676204627,0.546875,0.6964285714285714,0.2433035714285714,0.375,
8,15.219 15.416 20.458 33.462,0,0,0,1.211 6.699 10.383 10.975,3.000 7.890 616.048 1075.000,0,0,20.554 26.393 27.045 42.176,0.254 0.911 22.441 97.921,0,0,945,True,40.76555775837646,0.6138392857142857,95.74983485564091,0.6083333333333333,20.0,0.2328618063112077,120.0,47.44852139468274,0.453125,0.7857142857142857,0.2388392857142856,0.2,
9,0,0,0,0,0,7.473 7.890 1005.494 1236.041,0,0,17.346 19.040 19.040 32.220,0.715 2.947 14.178 73.275,0,0,844,True,19.168408916177388,0.5309709821428572,57.44990091338455,0.6333333333333333,12.0,0.23611111111111102,120.0,48.122000680561165,0.90625,0.32142857142857145,0.2276785714285714,0.05,
10,0,0,0,0,0,7.473 7.890 1005.494 1236.041,0,0,17.346 19.040 19.040 32.220,0.715 2.947 14.178 73.275,0,0,844,True,19.168408916177388,0.5309709821428572,57.44990091338455,0.6333333333333333,12.0,0.23611111111111102,120.0,48.122000680561165,0.90625,0.32142857142857145,0.2276785714285714,0.05,
11,0,0,0,0,0,7.473 7.890 1005.494 1236.041,0,0,17.346 19.040 19.040 32.220,0.715 2.947 14.178 73.275,0,0,844,True,19.168408916177388,0.5309709821428572,57.44990091338455,0.6333333333333333,12.0,0.23611111111111102,120.0,48.122000680561165,0.90625,0.32142857142857145,0.2276785714285714,0.05,
12,0,0,0,0,0,7.473 7.890 1005.494 1236.041,0,0,17.346 19.040 19.040 32.220,0.715 2.947 14.178 73.275,0,0,844,True,19.168408916177388,0.5309709821428572,57.44990091338455,0.6333333333333333,12.0,0.23611111111111102,120.0,48.122000680561165,0.90625,0.32142857142857145,0.2276785714285714,0.05,
13,15.219 15.416 20.458 33.462,0,0,0,1.211 6.699 10.383 10.975,3.000 7.890 616.048 1075.000,0,0,19.040 23.760 27.865 30.416,0,0,0,901,True,29.395398056222252,0.5785435267857143,76.59986788451273,0.5916666666666667,16.0,0.20540540540540544,120.0,51.577094604405076,0.390625,0.8214285714285714,0.2120535714285714,0.125,
14,15.219 15.416 20.458 33.462,0,0,0,1.211 6.699 10.383 10.975,3.000 7.890 616.048 1075.000,0,0,19.040 23.760 27.865 30.416,0,0,0,901,True,29.395398056222252,0.5785435267857143,76.59986788451273,0.5916666666666667,16.0,0.20540540540540544,120.0,51.577094604405076,0.390625,0.8214285714285714,0.2120535714285714,0.125,
15,0,0,0,0,5.760 6.699 10.550 10.620,3.000 7.890 1005.494 1075.000,0,0,24.469 24.667 28.186 30.088,0,0,0,951,True,19.202536804067975,0.5558035714285714,57.44990091338455,0.6,12.0,0.20879120879120872,120.0,47.307815915978864,0.515625,0.6964285714285714,0.2120535714285714,0.625,
16,0,0,0,0,0,15.485 144.364 531.005 772.319,0,0,19.040 20.284 27.968 32.220,0.583 4.172 13.520 73.274,0,0,903,True,19.088075506722298,0.5428292410714286,57.44990091338455,0.6166666666666667,12.0,0.2050691244239632,120.0,50.09424703579262,0.859375,0.3392857142857143,0.1986607142857144,0.0,
17,25.521 26.991 48.050 74.109,0,0,57.756 226.022 248.112 643.972,0,3.000 97.512 193.304 1495.531,0,0,20.403 21.083 30.619 31.174,0,0,0,802,True,29.27378711709764,0.5802176339285714,76.59986788451273,0.575,16.0,0.17297297297297293,120.0,54.81057448976598,0.375,0.8035714285714286,0.1785714285714286,0.1,
