,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,14.236 14.806 28.595 39.547,0,0,0,0,3.000 7.890 693.904 773.005,0,0,21.248 22.351 27.168 32.220,0.254 0.911 22.441 97.921,0,0,749,True,29.933891043064566,0.6862444196428572,76.59986788451273,0.6666666666666666,16.0,0.34210526315789475,120.0,39.402575315164384,0.5625,0.7857142857142857,0.3482142857142856,0.225,
1,0,0,0,194.528 296.054 815.182 1061.987,0,0,0.027 0.027 0.921 1.224,0,0,0,0,0,554,True,9.358909795054611,0.5629185267857142,38.29993394225637,0.6333333333333333,8.0,0.26174496644295303,120.0,52.94182933743281,0.671875,0.5892857142857143,0.2611607142857144,0.05,
2,0,0,0,77.877 119.071 241.883 341.852,0,3.000 7.890 1005.494 1236.041,0,0,21.324 21.633 28.959 31.288,0.359 2.807 10.823 73.395,0,0,856,True,29.673798004083718,0.5899832589285714,76.59986788451273,0.6166666666666667,16.0,0.25,120.0,44.87485865199741,0.453125,0.8035714285714286,0.2566964285714286,0.30000000000000004,
3,0,0,0,194.528 296.054 815.182 1061.987,0,6.913 38.609 245.196 897.429,0,0,19.964 20.477 28.003 30.266,0.269 0.644 19.050 98.200,0,0,390,False,29.760619694478894,0.6124441964285714,76.59986788451273,0.6416666666666667,16.0,0.254335260115607,120.0,42.96848120934102,0.90625,0.3392857142857143,0.2455357142857144,0.025,
4,0,0,5.230 6.139 43.295 46.608,0,0,170.665 348.403 410.818 1081.175,0,0,10.276 11.860 28.866 46.690,0.567 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
5,0,0,5.230 6.139 43.295 46.608,0,0,170.665 348.403 410.818 1081.175,0,0,10.276 11.860 28.866 46.690,0.567 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
6,0,0,5.230 6.139 43.295 46.608,0,0,170.665 348.403 410.818 1081.175,0,0,10.276 11.860 28.866 46.690,0.567 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
7,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,17.346 19.040 19.040 32.220,0.715 2.947 14.178 73.275,0,0,844,True,19.168408916177388,0.5309709821428572,57.44990091338455,0.6333333333333333,12.0,0.23611111111111102,120.0,48.122000680561165,0.90625,0.32142857142857145,0.2276785714285714,0.05,
8,17.003 27.287 48.050 74.109,0,0,91.069 131.862 749.250 749.250,0,6.913 38.609 508.623 897.429,0,0,19.950 20.175 29.569 30.031,0.269 0.644 61.298 85.430,0,0,837,True,40.462696842693305,0.5941685267857143,95.74983485564091,0.5833333333333334,20.0,0.19527896995708163,120.0,55.206230653872055,0.328125,0.875,0.203125,0.05000000000000001,
9,17.003 27.287 48.050 74.109,0,0,57.756 226.022 248.112 264.560,0,3.000 97.512 193.304 1495.531,0,0,20.273 23.353 30.110 31.041,0.269 0.644 18.339 73.204,0,0,714,True,40.54469829014326,0.5855189732142857,95.74983485564091,0.5833333333333334,20.0,0.19181034482758627,120.0,52.988509987081514,0.359375,0.8392857142857143,0.1986607142857144,0.2,
10,0,0,0,194.528 296.054 815.182 1061.987,0,135.629 221.621 416.882 429.490,0,0,0,0,0,0,405,False,9.18177629717945,0.5365513392857142,38.29993394225637,0.5916666666666667,8.0,0.19496166484118296,120.0,57.844622885267796,0.484375,0.7142857142857143,0.1986607142857144,0.05,
11,0,0,0,36.500 50.438 113.403 247.735,0,0,0,0,20.391 22.258 28.681 30.692,0.269 0.644 18.269 85.430,0,0,812,False,19.270754808703497,0.5636160714285714,57.44990091338455,0.5916666666666667,12.0,0.18604651162790706,120.0,45.721402800515946,0.5625,0.625,0.1875,0.75,
12,17.003 27.287 48.050 74.109,0,0,57.756 226.022 248.112 264.560,0,3.000 97.512 193.304 1495.531,0,0,20.403 21.083 30.619 31.174,0,0,0,802,True,29.27378711709764,0.5802176339285714,76.59986788451273,0.575,16.0,0.17297297297297293,120.0,54.81057448976598,0.375,0.8035714285714286,0.1785714285714286,0.1,
13,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
14,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
15,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
16,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
17,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
18,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
19,0,0,0,0,5.760 6.699 10.550 10.620,3.000 7.890 1005.494 1075.000,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 107.066,0,0,855,True,29.439539526179214,0.5479910714285714,76.59986788451273,0.575,16.0,0.16026344676180007,120.0,50.45122035686768,0.484375,0.6785714285714286,0.1629464285714286,0.15000000000000002,
20,21.533 31.022 47.471 50.562,0,0,0,0,0,0,0,20.403 21.083 30.619 31.174,0,0,0,858,True,9.347996111168047,0.5655691964285714,38.29993394225637,0.5583333333333333,8.0,0.1497326203208557,120.0,53.23151419572647,0.28125,0.875,0.15625,0.15000000000000002,
21,17.003 27.287 48.050 74.109,0,0,57.756 226.022 248.112 264.560,0,3.000 97.512 193.304 1495.531,0,0,0,0,0,0,860,True,18.668816008915154,0.5551060267857143,57.44990091338455,0.5666666666666667,12.0,0.1503267973856209,120.0,61.7772961515561,0.421875,0.7321428571428571,0.1540178571428572,0.0,
22,17.003 27.287 48.050 74.109,0,0,57.756 226.022 248.112 264.560,0,3.000 97.512 193.304 1495.531,0.048 0.084 0.150 0.539,0,0,0,0,0.006 0.314 0.340 0.950,859,True,40.22721670950212,0.5606863839285715,95.74983485564091,0.5333333333333333,20.0,0.11205073995771668,120.0,62.10434086307442,0.171875,0.9464285714285714,0.1183035714285714,0.0,
23,0,0,0,76.078 84.221 432.136 749.250,0,25.690 169.740 255.674 645.739,0,0,0,0,0,0,713,True,9.416736477116764,0.5244140625,38.29993394225637,0.5333333333333333,8.0,0.10447761194029843,120.0,51.433021616865574,0.234375,0.875,0.109375,0.25,
