,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,0,0,0,70.872 207.922 300.980 453.399,0,0,0,0,22.702 25.694 26.094 29.742,0,0,0,2,False,9.204314766689276,0.5619419642857142,38.29993394225637,0.5833333333333334,8.0,0.17763157894736856,120.0,57.19641749991712,0.484375,0.6964285714285714,0.1808035714285714,0.05,
1,0,0,0,0,5.655 6.937 7.233 8.124,15.012 111.883 228.299 297.708,0.020 0.081 0.924 1.058,0,18.389 19.882 29.653 30.229,0,6.771 7.525 7.848 8.325,0.058 0.214 0.251 0.284,6,False,52.3658061576089,0.5574776785714286,114.8998018267691,0.5333333333333333,24.0,0.11392405063291129,120.0,62.35765223323601,0.15625,0.9642857142857143,0.12053571428571441,0.0,
2,0,0,0,0,5.655 6.937 7.233 8.124,15.012 111.883 228.299 297.708,0.020 0.081 0.924 1.058,0,18.389 19.882 29.653 30.229,0,6.771 7.525 7.848 8.325,0.058 0.214 0.251 0.284,6,False,52.3658061576089,0.5574776785714286,114.8998018267691,0.5333333333333333,24.0,0.11392405063291129,120.0,62.35765223323601,0.15625,0.9642857142857143,0.12053571428571441,0.0,
3,13.599 14.595 21.861 35.964,2.798 3.314 5.415 11.907,2.344 8.711 20.153 55.715,80.104 109.066 175.282 589.481,3.796 8.371 10.249 10.650,7.258 52.943 58.420 1013.495,0,0,0,0,0,0,81,True,52.38953355440535,0.546875,114.8998018267691,0.5166666666666667,24.0,0.08805031446540895,120.0,61.62223088853053,0.09375,1.0,0.09375,0.0,
4,0,0,0,0,5.655 6.937 7.233 8.124,0,0.024 0.077 0.560 0.622,0,19.747 26.152 27.528 28.349,1.872 2.411 15.153 82.104,0,0,87,True,29.167310238890504,0.48828125,76.59986788451273,0.5166666666666667,16.0,0.08805031446540895,120.0,57.80767657546876,0.09375,1.0,0.09375,0.39999999999999997,
5,0,0.813 2.086 19.092 24.739,1.290 3.719 16.965 35.203,82.289 100.173 139.026 245.424,3.324 4.823 8.373 9.252,0,0.032 0.081 0.499 0.699,0,0,0,0,0,36,False,40.382283791450654,0.4839564732142857,95.74983485564091,0.525,20.0,0.0875133404482391,120.0,57.47110769775726,0.234375,0.8571428571428571,0.0915178571428572,0.15000000000000002,
6,7.761 16.704 27.767 46.676,2.155 2.898 3.573 21.981,2.845 3.086 31.855 54.332,0,0,0,0,0,0,0,0,0.164 0.200 0.255 0.300,35,False,29.0738006063708,0.5390625,76.59986788451273,0.5083333333333333,16.0,0.07329842931937168,120.0,60.57464437376841,0.078125,1.0,0.078125,0.20000000000000004,
7,5.524 17.171 25.602 30.750,0,0,0,5.107 6.740 7.817 8.144,134.469 149.242 356.424 665.468,0.034 0.067 0.472 0.819,0.269 0.285 0.384 0.881,19.807 25.554 25.569 29.777,0.557 4.852 47.797 57.825,7.216 7.569 8.460 8.723,0,25,False,80.02673931927845,0.5387834821428572,153.19973576902547,0.5083333333333333,32.0,0.06940063091482643,120.0,61.84067842342178,0.109375,0.9642857142857143,0.07366071428571441,0.05000000000000001,
8,0,0,0,0,5.107 6.740 7.817 8.144,61.902 176.881 628.474 740.976,0,0.269 0.285 0.384 0.881,19.807 25.554 27.782 29.777,0,7.216 7.569 8.460 8.723,0,82,True,40.290885182877695,0.48939732142857145,95.74983485564091,0.5,20.0,0.058577405857740544,120.0,60.15843413642246,0.0625,1.0,0.0625,0.3000000000000001,
9,5.524 17.171 25.602 30.750,0,1.548 3.430 14.228 45.023,49.313 89.548 139.701 195.163,0,48.963 124.683 513.195 907.478,0.052 0.068 0.470 0.696,0,0,0,0,0.042 0.137 0.820 0.908,83,True,52.367949622021214,0.49776785714285715,114.8998018267691,0.5,24.0,0.058577405857740544,120.0,62.290857328556314,0.0625,1.0,0.0625,0.2,
10,7.761 16.704 27.767 46.676,0,2.845 3.086 31.855 54.332,0,0,0,0,0,0,0,0,0.048 0.111 0.529 1.000,77,True,18.71988060187746,0.47140066964285715,57.44990091338455,0.5,12.0,0.05660377358490571,120.0,60.219945876777075,0.078125,0.9821428571428571,0.060267857142857206,0.9,
11,0,0,0,0,0,0,0.049 0.072 0.413 1.236,0,25.424 27.334 27.526 28.060,0,7.757 7.847 7.967 8.005,0,89,True,18.59763112665528,0.5294363839285714,57.44990091338455,0.5,12.0,0.05660377358490571,120.0,64.01569975229287,0.078125,0.9821428571428571,0.060267857142857206,0.0,
12,8.929 10.893 14.597 30.316,0,0,0,5.178 6.355 8.361 8.724,4.244 23.907 556.574 570.661,0,0,0,0,0,0.008 0.137 0.262 0.908,95,True,29.245621184964644,0.5284598214285715,76.59986788451273,0.5083333333333333,16.0,0.05750798722044722,120.0,55.58793084426124,0.203125,0.8571428571428571,0.060267857142857206,0.275,
13,0,0,1.548 3.855 33.097 47.085,49.313 89.548 129.972 195.163,0,35.791 101.067 667.188 866.072,0.040 0.074 0.467 0.865,0,0,0,0,0.008 0.137 0.262 0.908,33,False,40.32794422874982,0.5033482142857143,95.74983485564091,0.5,20.0,0.052631578947368446,120.0,59.05399105308893,0.109375,0.9464285714285714,0.0558035714285714,0.2,
