,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,5.771 6.331 30.606 77.850,0,0,0,0,7.770 7.890 693.904 982.028,0,0,9.968 13.657 24.307 32.220,0,0,0,1173,True,19.643184926360377,0.673828125,57.44990091338455,0.6833333333333333,12.0,0.3804347826086956,120.0,37.953110441599854,0.515625,0.875,0.390625,0.35000000000000003,
1,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
2,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
3,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
4,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
5,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
6,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
7,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
8,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
9,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
10,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
11,5.771 6.331 30.606 77.850,0,0,0,0,105.651 371.264 610.320 987.121,0,0,18.353 19.505 23.440 33.266,5.634 8.262 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
12,11.166 27.248 34.900 60.000,0,1.319 3.242 3.736 37.781,0,0,3.000 6.309 575.240 1075.000,0,0,13.875 19.208 22.654 32.220,0.200 0.880 45.960 85.430,0,0,1479,True,40.714564471584545,0.6187220982142857,95.74983485564091,0.65,20.0,0.31521739130434784,120.0,48.67385397880656,0.484375,0.8392857142857143,0.3236607142857144,0.15000000000000002,
13,5.771 6.331 30.606 77.850,0,0,0,0,0,0,0.179 0.260 0.556 0.784,11.716 19.040 20.077 32.391,0,0,0,1385,True,19.1445875841193,0.6021205357142857,57.44990091338455,0.6416666666666667,12.0,0.30270270270270283,120.0,48.69859274059428,0.4375,0.875,0.3125,0.15000000000000002,
14,13.892 23.266 27.991 85.035,1.131 2.974 15.903 29.651,0,0,0,372.353 918.453 952.434 1254.219,0,0,13.363 19.040 20.155 33.266,0.683 36.026 63.749 73.296,0,0,1226,True,40.21316549038366,0.6506696428571428,95.74983485564091,0.6416666666666667,20.0,0.29661941112322804,120.0,62.542198019602694,0.5,0.8035714285714286,0.3035714285714286,0.0,
