,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,14.236 14.806 28.595 39.547,0,0,0,0,3.000 7.890 693.904 773.005,0,0,21.248 22.351 27.168 32.220,0.254 0.911 22.441 97.921,0,0,749,True,29.933891043064566,0.6862444196428572,76.59986788451273,0.6666666666666666,16.0,0.34210526315789475,120.0,39.402575315164384,0.5625,0.7857142857142857,0.3482142857142856,0.225,
1,0,0,0,194.528 296.054 815.182 1061.987,0,0,0.027 0.027 0.921 1.224,0,0,0,0,0,554,True,9.358909795054611,0.5629185267857142,38.29993394225637,0.6333333333333333,8.0,0.26174496644295303,120.0,52.94182933743281,0.671875,0.5892857142857143,0.2611607142857144,0.05,
2,0,0,0,194.528 296.054 815.182 1061.987,0,6.913 38.609 245.196 897.429,0,0,19.964 20.477 28.003 30.266,0.269 0.644 19.050 98.200,0,0,390,False,29.760619694478894,0.6124441964285714,76.59986788451273,0.6416666666666667,16.0,0.254335260115607,120.0,42.96848120934102,0.90625,0.3392857142857143,0.2455357142857144,0.025,
3,0,0,0,194.528 296.054 815.182 1061.987,0,6.913 38.609 245.196 897.429,0,0,19.964 20.477 28.003 30.266,0.269 0.644 19.050 98.200,0,0,390,False,29.760619694478894,0.6124441964285714,76.59986788451273,0.6416666666666667,16.0,0.254335260115607,120.0,42.96848120934102,0.90625,0.3392857142857143,0.2455357142857144,0.025,
4,0,0,5.230 19.284 24.404 46.608,0,0,1.663 20.521 410.818 1535.333,0,0,9.645 11.860 16.877 46.690,0.269 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
5,0,0,5.230 19.284 24.404 46.608,0,0,1.663 20.521 410.818 1535.333,0,0,9.645 11.860 16.877 46.690,0.269 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
6,0,0,5.230 19.284 24.404 46.608,0,0,1.663 20.521 410.818 1535.333,0,0,9.645 11.860 16.877 46.690,0.269 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
7,0,0,5.230 19.284 24.404 46.608,0,0,1.663 20.521 410.818 1535.333,0,0,9.645 11.860 16.877 46.690,0.269 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
8,0,0,5.230 19.284 24.404 46.608,0,0,1.663 20.521 410.818 1535.333,0,0,9.645 11.860 16.877 46.690,0.269 0.644 19.050 73.204,0,0,465,True,29.82703603785509,0.5792410714285714,76.59986788451273,0.625,16.0,0.24242424242424243,120.0,41.56500885827262,0.6875,0.5535714285714286,0.2410714285714286,0.25,
9,0,0,0,0,0,3.000 6.860 1075.000 1075.000,0,0,22.965 24.971 28.213 29.914,1.001 2.256 4.474 66.531,0,0,719,False,19.26772201866502,0.5775669642857143,57.44990091338455,0.6166666666666667,12.0,0.21768707482993202,120.0,45.79078710170411,0.75,0.4642857142857143,0.2142857142857144,0.1,
10,13.830 21.156 22.084 28.777,0,0,0,3.667 5.148 8.033 14.712,3.000 7.890 773.005 793.116,0,0,20.081 22.349 27.251 46.690,0.269 0.644 19.050 73.204,0,0,609,True,40.76187960911466,0.6032366071428572,95.74983485564091,0.5916666666666667,20.0,0.2019543973941368,120.0,47.53586305595304,0.421875,0.7857142857142857,0.2075892857142856,0.275,
11,13.830 21.156 22.084 28.777,0,0,0,3.667 5.148 8.033 14.712,3.000 7.890 773.005 793.116,0,0,20.081 22.349 27.251 46.690,0.269 0.644 19.050 73.204,0,0,609,True,40.76187960911466,0.6032366071428572,95.74983485564091,0.5916666666666667,20.0,0.2019543973941368,120.0,47.53586305595304,0.421875,0.7857142857142857,0.2075892857142856,0.275,
12,0,0,0,88.007 207.922 300.980 453.399,0,0,0,0,0,0,0,0,708,True,0.2882358497244637,0.5563616071428571,19.149966971128183,0.6083333333333333,4.0,0.2033898305084745,120.0,56.249385614502174,0.71875,0.48214285714285715,0.2008928571428572,0.0,
13,0,0,0,194.528 296.054 815.182 1061.987,0,135.629 221.621 284.235 429.490,0,0,0,0,0,0,405,False,9.18177629717945,0.5365513392857142,38.29993394225637,0.5916666666666667,8.0,0.19496166484118296,120.0,57.844622885267796,0.484375,0.7142857142857143,0.1986607142857144,0.05,
14,0,0,0,194.528 296.054 815.182 1061.987,0,135.629 221.621 284.235 429.490,0,0,0,0,0,0,405,False,9.18177629717945,0.5365513392857142,38.29993394225637,0.5916666666666667,8.0,0.19496166484118296,120.0,57.844622885267796,0.484375,0.7142857142857143,0.1986607142857144,0.05,
15,17.003 17.247 23.800 54.578,0,0,57.756 226.022 248.112 264.560,0,3.000 25.690 193.304 645.739,0,0,20.273 23.353 27.609 31.041,0.269 0.644 18.339 73.204,0,0,714,True,40.54469829014326,0.5855189732142857,95.74983485564091,0.5833333333333334,20.0,0.19181034482758627,120.0,52.988509987081514,0.359375,0.8392857142857143,0.1986607142857144,0.2,
16,17.003 17.247 23.800 54.578,0,0,57.756 226.022 248.112 264.560,0,3.000 25.690 193.304 645.739,0,0,20.273 23.353 27.609 31.041,0.269 0.644 18.339 73.204,0,0,714,True,40.54469829014326,0.5855189732142857,95.74983485564091,0.5833333333333334,20.0,0.19181034482758627,120.0,52.988509987081514,0.359375,0.8392857142857143,0.1986607142857144,0.2,
17,21.533 31.022 47.471 50.562,4.327 4.731 9.667 31.925,0,0,0,3.000 7.890 773.005 793.116,0,0,20.081 22.349 27.251 46.690,0.269 0.644 19.050 73.204,0,0,666,True,40.498976348608025,0.5831473214285714,95.74983485564091,0.575,20.0,0.18356456776947697,120.0,54.2138314189,0.28125,0.9107142857142857,0.1919642857142856,0.15000000000000002,
18,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
19,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
20,0,0,0,0,0,3.000 7.890 1005.494 1236.041,0,0,24.469 25.713 28.186 30.088,0.784 3.036 3.355 72.382,0,0,603,True,19.044835202834452,0.5411551339285714,57.44990091338455,0.5833333333333334,12.0,0.16666666666666674,120.0,51.1890849023086,0.578125,0.5892857142857143,0.1674107142857144,0.1,
21,21.533 31.022 47.471 50.562,4.327 4.731 9.667 31.925,0,194.528 296.054 815.182 1061.987,0,0,0,0,0,0,0,0,615,True,18.94519283490469,0.5784040178571428,57.44990091338455,0.5666666666666667,12.0,0.12556053811659185,120.0,53.80398353247935,0.625,0.5,0.125,0.0,
22,0,0,0,76.078 84.221 428.171 749.250,0,25.690 169.740 255.674 645.739,0,0,0,0,0,0,713,True,9.416736477116764,0.5244140625,38.29993394225637,0.5333333333333333,8.0,0.10447761194029843,120.0,51.433021616865574,0.234375,0.875,0.109375,0.25,
23,0,0,0,76.078 84.221 428.171 749.250,0,25.690 169.740 255.674 645.739,0,0,0,0,0,0,758,True,9.416736477116764,0.5244140625,38.29993394225637,0.5333333333333333,8.0,0.10447761194029843,120.0,51.433021616865574,0.234375,0.875,0.109375,0.25,
