,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,4.947 10.343 43.744 45.761,0,0,0,0,3.000 5.625 377.219 1075.000,0,0,19.040 19.040 23.980 38.352,0,0,0,1537,True,20.01272097486071,0.6866629464285714,57.44990091338455,0.7,12.0,0.4065934065934065,120.0,31.550310731677076,0.609375,0.8035714285714286,0.4129464285714286,0.45,
1,4.947 10.343 43.744 45.761,0,0,0,0,7.770 7.890 693.904 982.028,0,0,9.968 13.657 24.307 32.220,0,0,0,1173,True,19.643184926360377,0.673828125,57.44990091338455,0.6833333333333333,12.0,0.3804347826086956,120.0,37.953110441599854,0.515625,0.875,0.390625,0.35000000000000003,
2,4.947 10.343 43.744 45.761,0,0,0,0,11.381 322.657 721.279 1333.261,0,0,19.042 22.874 31.734 32.220,0.200 0.880 45.960 82.757,0,0,1711,True,29.353884152875207,0.6628069196428572,76.59986788451273,0.6666666666666666,16.0,0.34497816593886454,120.0,52.65886616464673,0.53125,0.8214285714285714,0.3526785714285714,0.025,
3,4.947 10.343 43.744 45.761,0,0,0,0,11.381 322.657 721.279 1333.261,0,0,19.042 22.874 31.734 32.220,0.200 0.880 45.960 82.757,0,0,1711,True,29.353884152875207,0.6628069196428572,76.59986788451273,0.6666666666666666,16.0,0.34497816593886454,120.0,52.65886616464673,0.53125,0.8214285714285714,0.3526785714285714,0.025,
4,4.947 10.343 43.744 45.761,0,0,0,0,115.689 424.933 624.457 856.090,0,0,18.353 19.505 23.440 33.266,5.634 25.156 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
5,4.947 10.343 43.744 45.761,0,0,0,0,115.689 424.933 624.457 856.090,0,0,18.353 19.505 23.440 33.266,5.634 25.156 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
6,4.947 10.343 43.744 45.761,0,0,0,0,115.689 424.933 624.457 856.090,0,0,18.353 19.505 23.440 33.266,5.634 25.156 110.695 119.819,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
7,4.947 10.343 43.744 45.761,0,0,0,0,11.381 322.657 721.279 1333.261,0,0,19.040 19.040 31.521 32.220,0,0,0,1619,True,19.38139108197837,0.6365792410714286,57.44990091338455,0.65,12.0,0.31965442764578844,120.0,43.260863639128246,0.4375,0.8928571428571429,0.3303571428571428,0.30000000000000004,
8,4.947 10.343 43.744 45.761,0,0,0,0,11.381 322.657 721.279 1333.261,0,0,19.040 19.040 31.521 32.220,0,0,0,1619,True,19.38139108197837,0.6365792410714286,57.44990091338455,0.65,12.0,0.31965442764578844,120.0,43.260863639128246,0.4375,0.8928571428571429,0.3303571428571428,0.30000000000000004,
9,14.162 15.879 19.425 33.483,0,0,0,1.580 7.015 8.013 8.833,10.319 234.751 734.223 1011.360,0,0,19.040 19.040 31.521 32.220,0,0,0,1806,True,29.232717798992784,0.6527622767857143,76.59986788451273,0.65,16.0,0.3181818181818182,120.0,55.94772650534239,0.453125,0.875,0.328125,0.0,
10,4.947 10.343 43.744 45.761,0,0,0,0,3.281 5.868 628.137 775.762,0,0,0,0.200 0.880 45.960 82.757,0,0,1706,True,19.248564259826583,0.6434151785714286,57.44990091338455,0.65,12.0,0.31072210065645517,120.0,46.23151901886904,0.53125,0.7857142857142857,0.3169642857142856,0.07500000000000001,
11,4.947 10.343 43.744 45.761,0,0,0,0,3.000 5.625 377.219 1075.000,0,0,19.040 19.040 23.980 38.352,0,0,0,1729,True,19.39274786906621,0.6473214285714286,57.44990091338455,0.65,12.0,0.31072210065645517,120.0,43.01590756702437,0.53125,0.7857142857142857,0.3169642857142856,0.07500000000000001,
12,4.947 10.343 43.744 45.761,0,0,0,0,3.000 5.625 377.219 1075.000,0,0,19.063 19.384 22.824 32.220,0.200 0.880 29.528 82.757,0,0,1677,True,29.74046833257231,0.6487165178571428,76.59986788451273,0.65,16.0,0.31072210065645517,120.0,43.40360632685478,0.53125,0.7857142857142857,0.3169642857142856,0.125,
13,4.947 10.343 43.744 45.761,0,0,0,0,3.000 3.233 687.397 1075.000,0,0,0,0,0,0,1746,True,9.6287309467974,0.6413225446428571,38.29993394225637,0.65,8.0,0.31072210065645517,120.0,46.26025528404669,0.53125,0.7857142857142857,0.3169642857142856,0.05,
