,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0.296 8.426 39.319 41.362,0,0,80.020 103.208 755.659 903.349,0,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,634,True,53.03393315311112,0.7265624999999999,114.8998018267691,0.7083333333333334,24.0,0.4147157190635452,120.0,44.64859755686996,0.71875,0.6964285714285714,0.4151785714285714,0.0,
1,3.429 6.420 12.247 36.573,0,0,0,0,7.152 27.027 201.560 903.349,0.029 0.082 1.171 1.230,0,13.307 24.174 26.433 27.356,0,0,0,686,True,29.609649981875748,0.6524832589285714,76.59986788451273,0.65,16.0,0.30155210643015534,120.0,46.3375064693828,0.625,0.6785714285714286,0.3035714285714286,0.05,
2,3.429 6.420 12.247 36.573,0,0,0,0,7.152 27.027 201.560 903.349,0.029 0.082 1.171 1.230,0,13.307 24.174 26.433 27.356,0,0,0,686,True,29.609649981875748,0.6524832589285714,76.59986788451273,0.65,16.0,0.30155210643015534,120.0,46.3375064693828,0.625,0.6785714285714286,0.3035714285714286,0.05,
3,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0.296 8.426 39.319 41.362,0,0,80.020 103.208 755.659 903.349,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
4,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0.296 8.426 39.319 41.362,0,0,80.020 103.208 755.659 903.349,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
5,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0.296 8.426 39.319 41.362,0,0,80.020 103.208 755.659 903.349,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
6,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0,0,0,0,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,720,True,40.51227476494082,0.6413225446428572,95.74983485564091,0.6333333333333333,20.0,0.27472527472527464,120.0,53.85454816658276,0.546875,0.7321428571428571,0.2790178571428572,0.0,
7,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0,0,0,0,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,720,True,40.51227476494082,0.6413225446428572,95.74983485564091,0.6333333333333333,20.0,0.27472527472527464,120.0,53.85454816658276,0.546875,0.7321428571428571,0.2790178571428572,0.0,
8,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0,0,0,0,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,720,True,40.51227476494082,0.6413225446428572,95.74983485564091,0.6333333333333333,20.0,0.27472527472527464,120.0,53.85454816658276,0.546875,0.7321428571428571,0.2790178571428572,0.0,
9,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0,0,0,0,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,720,True,40.51227476494082,0.6413225446428572,95.74983485564091,0.6333333333333333,20.0,0.27472527472527464,120.0,53.85454816658276,0.546875,0.7321428571428571,0.2790178571428572,0.0,
10,3.429 6.420 12.247 36.573,2.464 14.285 16.994 20.023,0,0,0,0,0.055 0.954 1.239 1.790,0.156 0.543 0.648 1.190,21.426 21.760 26.433 28.628,0,0,0,720,True,40.51227476494082,0.6413225446428572,95.74983485564091,0.6333333333333333,20.0,0.27472527472527464,120.0,53.85454816658276,0.546875,0.7321428571428571,0.2790178571428572,0.0,
11,0,0,1.205 2.040 6.728 40.074,0,0,3.000 27.027 217.153 991.052,0.073 0.073 0.712 1.365,0.230 0.249 0.611 0.747,21.426 24.174 26.433 27.356,0,0,0,768,True,40.63565821781903,0.6252790178571428,95.74983485564091,0.625,20.0,0.25578831312017647,120.0,50.63257447604356,0.5625,0.6964285714285714,0.2589285714285714,0.0,
12,20.147 26.360 28.746 60.023,1.199 10.522 13.326 21.488,0.526 11.832 15.870 36.594,0,3.147 3.873 10.515 10.572,3.000 27.027 201.560 903.349,0.020 0.073 1.237 1.260,0,20.248 22.981 24.996 26.536,0,0,0,722,True,66.0653417776139,0.6159319196428571,134.0497687978973,0.6166666666666667,28.0,0.24672489082969434,120.0,48.930750052198945,0.484375,0.7678571428571429,0.2522321428571428,0.15000000000000002,
