,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,634,True,53.03393315311112,0.7265624999999999,114.8998018267691,0.7083333333333334,24.0,0.4147157190635452,120.0,44.64859755686996,0.71875,0.6964285714285714,0.4151785714285714,0.0,
1,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0.028 0.073 1.237 1.256,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,618,True,66.08966950064146,0.6782924107142857,134.0497687978973,0.6583333333333333,28.0,0.32491767288693735,120.0,48.33916843737698,0.5625,0.7678571428571429,0.3303571428571428,0.0,
2,4.364 11.502 28.746 60.023,0,0,0,0,3.000 27.027 201.560 903.349,0.029 0.082 1.171 1.230,0,13.307 24.174 26.433 27.356,0,0,0,686,True,29.609649981875748,0.6524832589285714,76.59986788451273,0.65,16.0,0.30155210643015534,120.0,46.3375064693828,0.625,0.6785714285714286,0.3035714285714286,0.05,
3,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0.028 0.073 1.237 1.256,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
4,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0.028 0.073 1.237 1.256,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
5,4.364 11.502 28.746 60.023,1.199 2.318 13.326 18.591,1.138 2.040 6.728 40.074,0,0,3.000 27.027 217.153 903.349,0.028 0.073 1.237 1.256,0.230 0.249 0.611 0.747,21.426 24.174 26.433 27.356,0,0,0,562,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
6,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0.028 0.073 1.237 1.256,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
7,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0.028 0.073 1.237 1.256,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
8,4.364 11.502 28.746 60.023,1.199 2.318 13.326 21.488,0.604 2.017 31.777 40.074,0,0,3.000 27.027 201.560 903.349,0.028 0.073 1.237 1.256,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
9,0,2.174 2.601 3.096 6.232,1.726 2.061 4.258 55.840,0,0,3.000 8.152 221.875 903.349,0.068 0.073 0.100 1.256,0.230 0.543 0.620 0.941,21.426 24.174 25.932 27.356,0,0,0,684,True,52.57830982995516,0.6372767857142857,114.8998018267691,0.6166666666666667,24.0,0.26439232409381663,120.0,56.07188670712097,0.3125,0.9642857142857143,0.2767857142857144,0.025,
10,38.703 47.831 65.325 82.224,1.275 2.723 5.872 21.791,0.877 32.310 36.763 72.627,0,6.089 9.163 9.489 14.582,0,0,0,24.813 26.252 28.701 44.974,0,0,0,342,True,40.69389967975579,0.6079799107142857,95.74983485564091,0.6083333333333333,20.0,0.23783783783783777,120.0,49.179378651918384,0.40625,0.8392857142857143,0.2455357142857144,0.1,
11,0,0.730 1.061 3.903 4.407,0.999 2.377 55.840 55.840,91.768 98.965 176.497 689.943,0,0,0,0,19.040 25.418 27.576 32.220,0.347 1.379 8.603 71.892,0,0,622,True,40.89647806684293,0.6174665178571428,95.74983485564091,0.6,20.0,0.23076923076923064,120.0,44.44201069912695,0.3125,0.9285714285714286,0.2410714285714286,0.65,
12,38.703 47.831 65.325 82.224,1.275 2.723 5.872 21.791,0,0,6.089 9.163 9.489 14.582,0,0,0,26.523 28.478 32.220 44.983,0.578 2.561 4.277 60.685,0,0,474,True,40.46460528723958,0.5517578125,95.74983485564091,0.6,20.0,0.19101123595505617,120.0,55.15357676471848,0.671875,0.5178571428571429,0.1897321428571428,0.0,
13,38.703 47.831 65.325 82.224,1.275 2.723 5.872 21.791,0,0,6.089 9.163 9.489 14.582,0,0,0,26.523 28.478 32.220 44.983,0.578 2.561 4.277 60.685,0,0,474,True,40.46460528723958,0.5517578125,95.74983485564091,0.6,20.0,0.19101123595505617,120.0,55.15357676471848,0.671875,0.5178571428571429,0.1897321428571428,0.0,
14,38.703 47.831 65.325 82.224,1.275 2.723 5.872 21.791,0,0,6.089 9.163 9.489 14.582,0,0,0,26.523 28.478 32.220 44.983,0.578 2.561 4.277 60.685,0,0,474,True,40.46460528723958,0.5517578125,95.74983485564091,0.6,20.0,0.19101123595505617,120.0,55.15357676471848,0.671875,0.5178571428571429,0.1897321428571428,0.0,
15,38.703 47.831 65.325 82.224,1.275 2.723 5.872 21.791,0,0,6.089 9.163 9.489 14.582,0,0,0,26.523 28.478 32.220 44.983,0.578 2.561 4.277 60.685,0,0,474,True,40.46460528723958,0.5517578125,95.74983485564091,0.6,20.0,0.19101123595505617,120.0,55.15357676471848,0.671875,0.5178571428571429,0.1897321428571428,0.0,
