,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,3.390 10.800 14.126 44.177,1.199 13.772 15.039 15.491,0.296 2.017 19.908 53.316,0,0,25.717 27.027 201.560 903.349,0,0.194 0.543 0.620 0.941,21.426 24.174 26.433 32.021,0,0,0,634,True,53.03393315311112,0.7265624999999999,114.8998018267691,0.7083333333333334,24.0,0.4147157190635452,120.0,44.64859755686996,0.71875,0.6964285714285714,0.4151785714285714,0.0,
1,0,1.701 1.832 3.977 6.232,1.726 2.687 4.258 55.840,0,0,3.000 23.788 42.188 903.349,0.028 0.073 1.237 1.484,0.230 0.543 0.620 0.941,22.244 24.174 26.433 27.356,0.815 2.087 79.759 82.496,0,0,783,True,65.82122741639422,0.6616908482142857,134.0497687978973,0.65,28.0,0.32403433476394855,120.0,55.28287659288136,0.390625,0.9464285714285714,0.3370535714285714,0.0,
2,5.000 11.502 22.739 44.177,1.199 2.318 14.575 21.488,0.604 17.881 19.908 40.074,0,0,25.717 89.550 201.560 903.349,0,0.230 0.543 0.620 0.941,21.426 24.174 26.433 27.356,0,0,0,772,True,52.52417422816853,0.6727120535714285,114.8998018267691,0.6583333333333333,24.0,0.32491767288693735,120.0,57.61035694434979,0.5625,0.7678571428571429,0.3303571428571428,0.0,
3,0,1.748 2.318 13.326 16.663,1.138 2.040 6.728 40.074,0,0,3.000 27.027 217.153 991.052,0.029 0.083 1.208 1.225,0,19.040 24.174 26.433 27.356,0,0,0,718,True,40.994575747327694,0.6742466517857142,95.74983485564091,0.65,20.0,0.3092105263157896,120.0,42.314777239122094,0.546875,0.7678571428571429,0.3147321428571428,0.05,
4,3.390 10.800 14.126 44.177,0,0,0,0,3.000 27.027 201.560 903.349,0.029 0.082 1.171 1.230,0,13.307 24.174 26.433 27.356,0,0,0,686,True,29.609649981875748,0.6524832589285714,76.59986788451273,0.65,16.0,0.30155210643015534,120.0,46.3375064693828,0.625,0.6785714285714286,0.3035714285714286,0.05,
5,3.390 10.800 14.126 44.177,1.748 2.318 13.326 16.663,1.138 2.040 6.728 40.074,0,0,3.000 27.027 217.153 991.052,0.028 0.073 1.237 1.365,0.230 0.249 0.611 0.747,21.426 24.174 26.433 27.356,0,0,0,562,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
6,3.390 10.800 14.126 44.177,1.199 13.772 15.039 15.491,0.296 2.017 19.908 53.316,0,0,25.717 27.027 201.560 903.349,0.028 0.073 0.414 1.484,0.194 0.543 0.620 0.941,21.426 24.174 26.433 32.021,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
7,3.390 10.800 14.126 44.177,1.199 13.772 15.039 15.491,0.296 2.017 19.908 53.316,0,0,25.717 27.027 201.560 903.349,0.028 0.073 0.414 1.484,0.194 0.543 0.620 0.941,21.426 24.174 26.433 32.021,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
8,3.390 10.800 14.126 44.177,1.748 2.318 13.326 16.663,1.138 2.040 6.728 40.074,0,0,3.000 27.027 217.153 991.052,0.028 0.073 1.237 1.365,0.230 0.249 0.611 0.747,21.426 24.174 26.433 27.356,0,0,0,562,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
9,3.390 10.800 14.126 44.177,1.199 13.772 15.039 15.491,0.296 2.017 19.908 53.316,0,0,25.717 27.027 201.560 903.349,0.028 0.073 0.414 1.484,0.194 0.543 0.620 0.941,21.426 24.174 26.433 32.021,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
10,3.390 10.800 14.126 44.177,1.199 13.772 15.039 15.491,0.296 2.017 19.908 53.316,0,0,25.717 27.027 201.560 903.349,0.028 0.073 0.414 1.484,0.194 0.543 0.620 0.941,21.426 24.174 26.433 32.021,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
11,3.390 10.800 14.126 44.177,1.199 13.772 15.039 15.491,0.296 2.017 19.908 53.316,0,0,25.717 27.027 201.560 903.349,0.028 0.073 0.414 1.484,0.194 0.543 0.620 0.941,21.426 24.174 26.433 32.021,0,0,0,561,True,66.13489518465687,0.6595982142857142,134.0497687978973,0.6416666666666667,28.0,0.29353778751369125,120.0,47.258348716703594,0.53125,0.7678571428571429,0.2991071428571428,0.025,
