,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,12.517 19.412 33.031 43.813,0,0,0,0,0,0,0,0,0,5.459 7.212 8.127 8.448,0,86,True,9.58866554540349,0.6205357142857143,38.29993394225637,0.6416666666666667,8.0,0.28253615127919923,120.0,47.196317758014594,0.640625,0.6428571428571429,0.2834821428571428,0.0,
1,19.194 38.494 44.084 46.156,0,1.876 2.752 12.346 30.531,0,1.970 5.138 7.195 8.129,0,0.012 0.194 0.449 1.067,0,20.383 21.183 30.593 30.761,0.578 2.561 3.106 5.065,0,0.000 0.181 0.232 0.479,233,True,65.56811158054455,0.5979352678571429,134.0497687978973,0.575,28.0,0.18875927889713665,120.0,62.74137590592926,0.234375,0.9642857142857143,0.1986607142857144,0.0,
2,3.154 5.322 26.191 69.266,2.174 2.446 3.667 6.232,1.230 2.061 2.364 7.631,104.908 135.566 410.643 607.712,5.777 7.693 9.890 10.164,0,0,0,20.759 24.882 26.675 30.416,0,0,0,235,True,52.54444595029439,0.5630580357142857,114.8998018267691,0.55,24.0,0.14736842105263168,120.0,57.029375717026426,0.15625,1.0,0.15625,0.17500000000000002,
3,3.154 5.322 26.191 69.266,2.174 2.446 3.667 6.232,1.546 2.040 3.107 8.144,68.149 139.189 323.892 624.887,4.248 7.207 8.956 10.391,0,0,0,11.677 22.632 29.657 30.761,0,0,0,180,True,52.59782697197781,0.5705915178571428,114.8998018267691,0.55,24.0,0.14376321353065546,120.0,55.527366410145376,0.1875,0.9642857142857143,0.1517857142857144,0.15000000000000002,
4,3.154 5.322 26.191 69.266,2.174 2.446 3.667 6.232,2.194 3.850 31.448 55.523,57.468 255.452 467.126 684.633,0,0,0.044 0.082 0.659 1.086,0,0,0,7.236 7.681 7.774 8.606,0,200,True,52.39484843588771,0.5452008928571428,114.8998018267691,0.525,24.0,0.09523809523809532,120.0,61.4586908568197,0.171875,0.9285714285714286,0.1004464285714286,0.0,
5,3.154 5.322 26.191 69.266,2.174 2.446 3.667 6.232,2.194 3.850 31.448 55.523,57.468 255.452 467.126 684.633,0,0,0.044 0.082 0.642 1.084,0,0,0.444 2.701 3.976 52.913,0,0.028 0.174 0.403 0.994,239,True,65.57905529289837,0.5440848214285714,134.0497687978973,0.525,28.0,0.09523809523809532,120.0,62.39900168613284,0.171875,0.9285714285714286,0.1004464285714286,0.025,
6,0,0,0,63.308 125.249 423.464 570.443,0,85.039 116.799 371.844 509.780,0.033 0.073 1.237 1.256,0.211 0.249 0.611 0.747,0,0,0,0,84,True,29.08937645937284,0.4963727678571429,76.59986788451273,0.5166666666666667,16.0,0.0842105263157896,120.0,60.10472571665685,0.125,0.9642857142857143,0.08928571428571441,0.1,
7,8.030 8.705 50.799 51.741,1.997 3.048 4.326 5.048,0,57.868 328.562 466.848 663.160,1.124 4.819 7.213 7.560,0,0.048 0.084 0.648 1.085,0,0,0.444 2.701 3.976 52.913,0,0.028 0.174 0.403 1.074,184,True,65.58393364367848,0.5368303571428572,134.0497687978973,0.5166666666666667,28.0,0.0803382663847781,120.0,62.24698504984491,0.15625,0.9285714285714286,0.0848214285714286,0.0,
8,3.154 5.322 26.191 69.266,0,0,38.744 340.972 579.098 651.652,1.970 5.891 7.374 11.579,0,0.048 0.084 0.648 1.085,0,0,0.444 2.701 3.976 52.913,0,0.048 0.165 0.448 0.815,248,True,52.42956554129765,0.494140625,114.8998018267691,0.525,24.0,0.06964091403699675,120.0,60.40106293426767,0.375,0.6964285714285714,0.0714285714285714,0.0,
9,12.158 12.674 42.228 57.522,0,3.052 4.930 14.279 27.005,0,3.315 6.652 7.006 9.557,81.809 85.952 285.138 914.989,0,0,0,0,0,0,139,True,28.989894475006455,0.53125,76.59986788451273,0.5,16.0,0.058577405857740544,120.0,63.16999725938801,0.0625,1.0,0.0625,0.025,
10,0,0,0.655 2.009 16.105 54.781,0,0,61.976 147.847 192.004 588.434,0.024 0.062 1.260 1.260,0.235 0.260 0.614 0.950,0,1.419 1.893 56.245 81.689,0,0,97,True,40.289217007112484,0.45340401785714285,95.74983485564091,0.5,20.0,0.05660377358490571,120.0,60.208632489380776,0.078125,0.9821428571428571,0.060267857142857206,0.625,
11,0,0,0.655 2.009 16.105 54.781,0,0,61.976 147.847 192.004 588.434,0.024 0.062 1.260 1.260,0.235 0.260 0.614 0.950,0,1.419 1.893 56.245 81.689,0,0,97,True,40.289217007112484,0.45340401785714285,95.74983485564091,0.5,20.0,0.05660377358490571,120.0,60.208632489380776,0.078125,0.9821428571428571,0.060267857142857206,0.625,
12,3.154 5.322 26.191 69.266,2.174 2.446 3.667 6.232,1.546 2.040 3.107 8.144,68.149 139.189 323.892 624.887,4.248 7.207 8.956 10.391,0,0.032 0.060 0.134 0.415,0,11.677 22.632 29.657 30.761,0,0,0.000 0.127 0.232 0.479,242,True,80.11967469460211,0.5161830357142857,153.19973576902547,0.5083333333333333,32.0,0.05750798722044722,120.0,59.032827482469926,0.203125,0.8571428571428571,0.060267857142857206,0.05,
13,3.154 5.322 26.191 69.266,2.174 2.446 3.667 6.232,1.546 2.040 3.107 8.144,68.149 139.189 323.892 624.887,4.248 7.207 8.956 10.391,0,0.062 0.224 0.772 1.077,0.248 0.258 0.889 0.921,0,0,0,0.028 0.174 0.403 0.665,237,True,80.01912580823361,0.52734375,153.19973576902547,0.5,32.0,0.054621848739495736,120.0,62.07653941525766,0.09375,0.9642857142857143,0.05803571428571441,0.07500000000000001,
