,sample,X_x,Y_x,date_x,taxon,HSI,RSI,X_y,Y_y,date_y,abundance,prediction,observation
0,0,679191,9961529,-100000000000000.0,Baetidae,0.2805288276227133,1.0,679191,9961529,-100000000000000.0,1,0.2805288276227133,1
12,1,650382,9814851,-100000000000000.0,Baetidae,0.0,1.0,650382,9814851,-100000000000000.0,3,0.0,1
24,2,679454,9970238,-100000000000000.0,Baetidae,0.5376396976174362,1.0,679454,9970238,-100000000000000.0,3,0.5376396976174362,1
36,3,698343,9826923,-100000000000000.0,Baetidae,0.0,1.0,698343,9826923,-100000000000000.0,5,0.0,1
48,4,662025,9811606,-100000000000000.0,Baetidae,0.0,1.0,662025,9811606,-100000000000000.0,8,0.0,1
60,5,679191,9961529,-100000000000000.0,Baetidae,0.2805288276227133,1.0,679191,9961529,-100000000000000.0,1,0.2805288276227133,1
72,6,642033,9886348,-100000000000000.0,Baetidae,0.1130567124467685,1.0,642033,9886348,-100000000000000.0,7,0.1130567124467685,1
84,7,685948,9764845,-100000000000000.0,Baetidae,0.1534848212395993,1.0,685948,9764845,-100000000000000.0,1,0.1534848212395993,1
96,8,688300,9781411,-100000000000000.0,Baetidae,0.10971485872169304,1.0,688300,9781411,-100000000000000.0,4,0.10971485872169304,1
108,9,638001,9827048,-100000000000000.0,Baetidae,0.05711540937691007,1.0,638001,9827048,-100000000000000.0,1,0.05711540937691007,1
120,10,634440,9899731,-100000000000000.0,Baetidae,0.0724676225602289,1.0,634440,9899731,-100000000000000.0,3,0.0724676225602289,1
132,11,705744,9802662,-100000000000000.0,Baetidae,0.0894878362822841,1.0,705744,9802662,-100000000000000.0,2,0.0894878362822841,1
144,12,687108,9857931,-100000000000000.0,Baetidae,0.15416457518999388,1.0,687108,9857931,-100000000000000.0,17,0.15416457518999388,1
156,13,660135,9951898,-100000000000000.0,Baetidae,0.2065612433942954,1.0,660135,9951898,-100000000000000.0,1,0.2065612433942954,1
168,14,638001,9827048,-100000000000000.0,Baetidae,0.05711540937691007,1.0,638001,9827048,-100000000000000.0,1,0.05711540937691007,1
180,15,675727,9859882,-100000000000000.0,Baetidae,0.057722689869969424,1.0,675727,9859882,-100000000000000.0,1,0.057722689869969424,1
192,16,671143,9840716,-100000000000000.0,Baetidae,0.06908408659628702,1.0,671143,9840716,-100000000000000.0,62,0.06908408659628702,1
204,17,688228,9782851,-100000000000000.0,Baetidae,0.07834552792809664,1.0,688228,9782851,-100000000000000.0,16,0.07834552792809664,1
216,18,652784,9903098,-100000000000000.0,Baetidae,0.09461774729730653,1.0,652784,9903098,-100000000000000.0,15,0.09461774729730653,1
227,19,660727,9947422,-100000000000000.0,Baetidae,0.25895807748149907,1.0,660727,9947422,-100000000000000.0,1,0.25895807748149907,1
239,20,703765,9803864,-100000000000000.0,Baetidae,0.19426315171146752,1.0,703765,9803864,-100000000000000.0,2,0.19426315171146752,1
251,21,633405,9898770,-100000000000000.0,Baetidae,0.0696953195585762,1.0,633405,9898770,-100000000000000.0,1,0.0696953195585762,1
263,22,612711,9810720,-100000000000000.0,Baetidae,0.05456269458579619,1.0,612711,9810720,-100000000000000.0,1,0.05456269458579619,1
274,23,630387,9886688,-100000000000000.0,Baetidae,0.0,1.0,630387,9886688,-100000000000000.0,43,0.0,1
286,24,660135,9951898,-100000000000000.0,Baetidae,0.2065612433942954,1.0,660135,9951898,-100000000000000.0,1,0.2065612433942954,1
298,25,682196,9762955,-100000000000000.0,Baetidae,0.12054828780644632,1.0,682196,9762955,-100000000000000.0,11,0.12054828780644632,1
310,26,585079,9823896,-100000000000000.0,Baetidae,0.016268714147205873,1.0,585079,9823896,-100000000000000.0,10,0.016268714147205873,1
322,27,681018,9957318,-100000000000000.0,Baetidae,0.4366334562382101,1.0,681018,9957318,-100000000000000.0,3,0.4366334562382101,1
334,28,645126,9885371,-100000000000000.0,Baetidae,0.06834345009666681,1.0,645126,9885371,-100000000000000.0,6,0.06834345009666681,1
346,29,641521,9829716,-100000000000000.0,Baetidae,0.05048264925950084,1.0,641521,9829716,-100000000000000.0,25,0.05048264925950084,1
358,30,646789,9911341,-100000000000000.0,Baetidae,0.04632873056671235,1.0,646789,9911341,-100000000000000.0,10,0.04632873056671235,1
370,31,638001,9827048,-100000000000000.0,Baetidae,0.05711540937691007,1.0,638001,9827048,-100000000000000.0,1,0.05711540937691007,1
382,32,630387,9886688,-100000000000000.0,Baetidae,0.0,1.0,630387,9886688,-100000000000000.0,43,0.0,1
394,33,675727,9859882,-100000000000000.0,Baetidae,0.057722689869969424,1.0,675727,9859882,-100000000000000.0,1,0.057722689869969424,1
406,34,673369,9944638,-100000000000000.0,Baetidae,0.5273260058247103,1.0,673369,9944638,-100000000000000.0,2,0.5273260058247103,1
418,35,649233,9901117,-100000000000000.0,Baetidae,0.10017894062561124,1.0,649233,9901117,-100000000000000.0,2,0.10017894062561124,1
429,36,639402,9898006,-100000000000000.0,Baetidae,0.13168673743163326,1.0,639402,9898006,-100000000000000.0,14,0.13168673743163326,1
441,37,645126,9885371,-100000000000000.0,Baetidae,0.06834345009666681,1.0,645126,9885371,-100000000000000.0,6,0.06834345009666681,1
453,38,714146,9759451,-100000000000000.0,Baetidae,0.37016854521255604,1.0,714146,9759451,-100000000000000.0,12,0.37016854521255604,1
465,39,660727,9947422,-100000000000000.0,Baetidae,0.25895807748149907,1.0,660727,9947422,-100000000000000.0,1,0.25895807748149907,1
477,40,656469,9907062,-100000000000000.0,Baetidae,0.09632162679518003,1.0,656469,9907062,-100000000000000.0,2,0.09632162679518003,1
488,41,641692,9902226,-100000000000000.0,Baetidae,0.06540879183485414,1.0,641692,9902226,-100000000000000.0,8,0.06540879183485414,1
500,42,660135,9951898,-100000000000000.0,Baetidae,0.2065612433942954,1.0,660135,9951898,-100000000000000.0,1,0.2065612433942954,1
512,43,679784,9868025,-100000000000000.0,Baetidae,0.061299782046596606,1.0,679784,9868025,-100000000000000.0,3,0.061299782046596606,1
524,44,639402,9898006,-100000000000000.0,Baetidae,0.13168673743163326,1.0,639402,9898006,-100000000000000.0,14,0.13168673743163326,1
536,45,703346,9804948,-100000000000000.0,Baetidae,0.22120794202096286,1.0,703346,9804948,-100000000000000.0,3,0.22120794202096286,1
548,46,694230,9819688,-100000000000000.0,Baetidae,0.9236249383061579,1.0,694230,9819688,-100000000000000.0,3,0.9236249383061579,1
560,47,703765,9803864,-100000000000000.0,Baetidae,0.19426315171146752,1.0,703765,9803864,-100000000000000.0,2,0.19426315171146752,1
572,48,673369,9944638,-100000000000000.0,Baetidae,0.5273260058247103,1.0,673369,9944638,-100000000000000.0,2,0.5273260058247103,1
