,sample,X_x,Y_x,date_x,taxon,HSI,RSI,X_y,Y_y,date_y,abundance,prediction,observation
0,0,679191,9961529,-100000000000000.0,Baetidae,0.10187846026340538,1.0,679191,9961529,-100000000000000.0,1,0.10187846026340538,1
12,1,650382,9814851,-100000000000000.0,Baetidae,0.031759048038681265,1.0,650382,9814851,-100000000000000.0,3,0.031759048038681265,1
24,2,679454,9970238,-100000000000000.0,Baetidae,0.10313872064660602,1.0,679454,9970238,-100000000000000.0,3,0.10313872064660602,1
36,3,698343,9826923,-100000000000000.0,Baetidae,0.6600323858059635,1.0,698343,9826923,-100000000000000.0,5,0.6600323858059635,1
48,4,662025,9811606,-100000000000000.0,Baetidae,0.0,1.0,662025,9811606,-100000000000000.0,8,0.0,1
60,5,679191,9961529,-100000000000000.0,Baetidae,0.10187846026340538,1.0,679191,9961529,-100000000000000.0,1,0.10187846026340538,1
72,6,642033,9886348,-100000000000000.0,Baetidae,0.03893832006848725,1.0,642033,9886348,-100000000000000.0,7,0.03893832006848725,1
84,7,685948,9764845,-100000000000000.0,Baetidae,0.04953850119484648,1.0,685948,9764845,-100000000000000.0,1,0.04953850119484648,1
96,8,688300,9781411,-100000000000000.0,Baetidae,0.04015925410145221,1.0,688300,9781411,-100000000000000.0,4,0.04015925410145221,1
108,9,638001,9827048,-100000000000000.0,Baetidae,0.03378243199840464,1.0,638001,9827048,-100000000000000.0,1,0.03378243199840464,1
120,10,634440,9899731,-100000000000000.0,Baetidae,0.04192943549462753,1.0,634440,9899731,-100000000000000.0,3,0.04192943549462753,1
132,11,705744,9802662,-100000000000000.0,Baetidae,0.22976135489007674,1.0,705744,9802662,-100000000000000.0,2,0.22976135489007674,1
144,12,687108,9857931,-100000000000000.0,Baetidae,0.05269211785136733,1.0,687108,9857931,-100000000000000.0,17,0.05269211785136733,1
156,13,660135,9951898,-100000000000000.0,Baetidae,0.05815945079248345,1.0,660135,9951898,-100000000000000.0,1,0.05815945079248345,1
168,14,638001,9827048,-100000000000000.0,Baetidae,0.03378243199840464,1.0,638001,9827048,-100000000000000.0,1,0.03378243199840464,1
180,15,675727,9859882,-100000000000000.0,Baetidae,0.03775445062289022,1.0,675727,9859882,-100000000000000.0,1,0.03775445062289022,1
192,16,671143,9840716,-100000000000000.0,Baetidae,0.03378243199840464,1.0,671143,9840716,-100000000000000.0,62,0.03378243199840464,1
204,17,688228,9782851,-100000000000000.0,Baetidae,0.038460388040154544,1.0,688228,9782851,-100000000000000.0,16,0.038460388040154544,1
216,18,652784,9903098,-100000000000000.0,Baetidae,0.04657319161896978,1.0,652784,9903098,-100000000000000.0,15,0.04657319161896978,1
227,19,660727,9947422,-100000000000000.0,Baetidae,0.06912170644832036,1.0,660727,9947422,-100000000000000.0,1,0.06912170644832036,1
239,20,703765,9803864,-100000000000000.0,Baetidae,0.5372357150805817,1.0,703765,9803864,-100000000000000.0,2,0.5372357150805817,1
251,21,633405,9898770,-100000000000000.0,Baetidae,0.04013498656449224,1.0,633405,9898770,-100000000000000.0,1,0.04013498656449224,1
263,22,612711,9810720,-100000000000000.0,Baetidae,0.0352749334434986,1.0,612711,9810720,-100000000000000.0,1,0.0352749334434986,1
274,23,630387,9886688,-100000000000000.0,Baetidae,0.04405616970893412,1.0,630387,9886688,-100000000000000.0,43,0.04405616970893412,1
286,24,660135,9951898,-100000000000000.0,Baetidae,0.05815945079248345,1.0,660135,9951898,-100000000000000.0,1,0.05815945079248345,1
298,25,682196,9762955,-100000000000000.0,Baetidae,0.04657319161896978,1.0,682196,9762955,-100000000000000.0,11,0.04657319161896978,1
310,26,585079,9823896,-100000000000000.0,Baetidae,0.0013425137540717842,1.0,585079,9823896,-100000000000000.0,10,0.0013425137540717842,1
