,sample,X_x,Y_x,date_x,taxon,HSI,RSI,X_y,Y_y,date_y,abundance,prediction,observation
0,0,679191,9961529,-100000000000000.0,Baetidae,0.07009132043467586,1.0,679191,9961529,-100000000000000.0,1,0.07009132043467586,1
12,1,650382,9814851,-100000000000000.0,Baetidae,0.00748832962608541,1.0,650382,9814851,-100000000000000.0,3,0.00748832962608541,1
24,2,679454,9970238,-100000000000000.0,Baetidae,0.19361603849052317,1.0,679454,9970238,-100000000000000.0,3,0.19361603849052317,1
36,3,698343,9826923,-100000000000000.0,Baetidae,0.07792833265273776,1.0,698343,9826923,-100000000000000.0,5,0.07792833265273776,1
48,4,662025,9811606,-100000000000000.0,Baetidae,0.0,1.0,662025,9811606,-100000000000000.0,8,0.0,1
60,5,679191,9961529,-100000000000000.0,Baetidae,0.07009132043467586,1.0,679191,9961529,-100000000000000.0,1,0.07009132043467586,1
72,6,642033,9886348,-100000000000000.0,Baetidae,0.20538171550379003,1.0,642033,9886348,-100000000000000.0,7,0.20538171550379003,1
84,7,685948,9764845,-100000000000000.0,Baetidae,0.3327810483993949,1.0,685948,9764845,-100000000000000.0,1,0.3327810483993949,1
96,8,688300,9781411,-100000000000000.0,Baetidae,0.281918550123,1.0,688300,9781411,-100000000000000.0,4,0.281918550123,1
108,9,638001,9827048,-100000000000000.0,Baetidae,0.22681464848955316,1.0,638001,9827048,-100000000000000.0,1,0.22681464848955316,1
120,10,634440,9899731,-100000000000000.0,Baetidae,0.11932634948738063,1.0,634440,9899731,-100000000000000.0,3,0.11932634948738063,1
132,11,705744,9802662,-100000000000000.0,Baetidae,0.0,1.0,705744,9802662,-100000000000000.0,2,0.0,1
144,12,687108,9857931,-100000000000000.0,Baetidae,0.022306637956599908,1.0,687108,9857931,-100000000000000.0,17,0.022306637956599908,1
156,13,660135,9951898,-100000000000000.0,Baetidae,0.3359818084934773,1.0,660135,9951898,-100000000000000.0,1,0.3359818084934773,1
168,14,638001,9827048,-100000000000000.0,Baetidae,0.22681464848955316,1.0,638001,9827048,-100000000000000.0,1,0.22681464848955316,1
180,15,675727,9859882,-100000000000000.0,Baetidae,0.17871203428637666,1.0,675727,9859882,-100000000000000.0,1,0.17871203428637666,1
192,16,671143,9840716,-100000000000000.0,Baetidae,0.28979975869516006,1.0,671143,9840716,-100000000000000.0,62,0.28979975869516006,1
204,17,688228,9782851,-100000000000000.0,Baetidae,0.0,1.0,688228,9782851,-100000000000000.0,16,0.0,1
216,18,652784,9903098,-100000000000000.0,Baetidae,0.20543065164227284,1.0,652784,9903098,-100000000000000.0,15,0.20543065164227284,1
227,19,660727,9947422,-100000000000000.0,Baetidae,0.30029004729505854,1.0,660727,9947422,-100000000000000.0,1,0.30029004729505854,1
239,20,703765,9803864,-100000000000000.0,Baetidae,0.03293039656425895,1.0,703765,9803864,-100000000000000.0,2,0.03293039656425895,1
251,21,633405,9898770,-100000000000000.0,Baetidae,0.09278809634577326,1.0,633405,9898770,-100000000000000.0,1,0.09278809634577326,1
263,22,612711,9810720,-100000000000000.0,Baetidae,0.07066004517269453,1.0,612711,9810720,-100000000000000.0,1,0.07066004517269453,1
274,23,630387,9886688,-100000000000000.0,Baetidae,0.2671934589950526,1.0,630387,9886688,-100000000000000.0,43,0.2671934589950526,1
286,24,660135,9951898,-100000000000000.0,Baetidae,0.3359818084934773,1.0,660135,9951898,-100000000000000.0,1,0.3359818084934773,1
298,25,682196,9762955,-100000000000000.0,Baetidae,0.27964482715763006,1.0,682196,9762955,-100000000000000.0,11,0.27964482715763006,1
310,26,585079,9823896,-100000000000000.0,Baetidae,0.0,1.0,585079,9823896,-100000000000000.0,10,0.0,1
322,27,681018,9957318,-100000000000000.0,Baetidae,0.5047636130117764,1.0,681018,9957318,-100000000000000.0,3,0.5047636130117764,1
334,28,645126,9885371,-100000000000000.0,Baetidae,0.273353758510307,1.0,645126,9885371,-100000000000000.0,6,0.273353758510307,1
346,29,641521,9829716,-100000000000000.0,Baetidae,0.17401798971145765,1.0,641521,9829716,-100000000000000.0,25,0.17401798971145765,1
358,30,646789,9911341,-100000000000000.0,Baetidae,0.042591241845571885,1.0,646789,9911341,-100000000000000.0,10,0.042591241845571885,1
370,31,638001,9827048,-100000000000000.0,Baetidae,0.22681464848955316,1.0,638001,9827048,-100000000000000.0,1,0.22681464848955316,1
382,32,630387,9886688,-100000000000000.0,Baetidae,0.2671934589950526,1.0,630387,9886688,-100000000000000.0,43,0.2671934589950526,1
394,33,675727,9859882,-100000000000000.0,Baetidae,0.17871203428637666,1.0,675727,9859882,-100000000000000.0,1,0.17871203428637666,1
406,34,673369,9944638,-100000000000000.0,Baetidae,0.46712839620742014,1.0,673369,9944638,-100000000000000.0,2,0.46712839620742014,1
418,35,649233,9901117,-100000000000000.0,Baetidae,0.20006186336882095,1.0,649233,9901117,-100000000000000.0,2,0.20006186336882095,1
429,36,639402,9898006,-100000000000000.0,Baetidae,0.102648257788539,1.0,639402,9898006,-100000000000000.0,14,0.102648257788539,1
441,37,645126,9885371,-100000000000000.0,Baetidae,0.273353758510307,1.0,645126,9885371,-100000000000000.0,6,0.273353758510307,1
453,38,714146,9759451,-100000000000000.0,Baetidae,0.06719324781924478,1.0,714146,9759451,-100000000000000.0,12,0.06719324781924478,1
465,39,660727,9947422,-100000000000000.0,Baetidae,0.30029004729505854,1.0,660727,9947422,-100000000000000.0,1,0.30029004729505854,1
477,40,656469,9907062,-100000000000000.0,Baetidae,0.18536678378903654,1.0,656469,9907062,-100000000000000.0,2,0.18536678378903654,1
488,41,641692,9902226,-100000000000000.0,Baetidae,0.052559906486823765,1.0,641692,9902226,-100000000000000.0,8,0.052559906486823765,1
500,42,660135,9951898,-100000000000000.0,Baetidae,0.3359818084934773,1.0,660135,9951898,-100000000000000.0,1,0.3359818084934773,1
512,43,679784,9868025,-100000000000000.0,Baetidae,0.12087229150272541,1.0,679784,9868025,-100000000000000.0,3,0.12087229150272541,1
524,44,639402,9898006,-100000000000000.0,Baetidae,0.102648257788539,1.0,639402,9898006,-100000000000000.0,14,0.102648257788539,1
536,45,703346,9804948,-100000000000000.0,Baetidae,0.09855716206332518,1.0,703346,9804948,-100000000000000.0,3,0.09855716206332518,1
548,46,694230,9819688,-100000000000000.0,Baetidae,0.3687477920606082,1.0,694230,9819688,-100000000000000.0,3,0.3687477920606082,1
560,47,703765,9803864,-100000000000000.0,Baetidae,0.03293039656425895,1.0,703765,9803864,-100000000000000.0,2,0.03293039656425895,1
572,48,673369,9944638,-100000000000000.0,Baetidae,0.46712839620742014,1.0,673369,9944638,-100000000000000.0,2,0.46712839620742014,1
584,49,654406,9903081,-100000000000000.0,Baetidae,0.18598349136917333,1.0,654406,9903081,-100000000000000.0,18,0.18598349136917333,1
595,50,642033,9886348,-100000000000000.0,Baetidae,0.20538171550379003,1.0,642033,9886348,-100000000000000.0,7,0.20538171550379003,1
607,51,708507,9756366,-100000000000000.0,Baetidae,0.5182864649457583,1.0,708507,9756366,-100000000000000.0,3,0.5182864649457583,1
619,52,674793,9756336,-100000000000000.0,Baetidae,0.28699728749002484,1.0,674793,9756336,-100000000000000.0,2,0.28699728749002484,1
631,53,660727,9947422,-100000000000000.0,Baetidae,0.30029004729505854,1.0,660727,9947422,-100000000000000.0,1,0.30029004729505854,1
643,54,708507,9756366,-100000000000000.0,Baetidae,0.5182864649457583,1.0,708507,9756366,-100000000000000.0,3,0.5182864649457583,1
655,55,642033,9886348,-100000000000000.0,Baetidae,0.20538171550379003,1.0,642033,9886348,-100000000000000.0,7,0.20538171550379003,1
667,56,655786,9905816,-100000000000000.0,Baetidae,0.18847017109870176,1.0,655786,9905816,-100000000000000.0,5,0.18847017109870176,1
678,57,644904,9907968,-100000000000000.0,Baetidae,0.06541245693494516,1.0,644904,9907968,-100000000000000.0,1,0.06541245693494516,1
690,58,655325,9911206,-100000000000000.0,Baetidae,0.17401798971145765,1.0,655325,9911206,-100000000000000.0,1,0.17401798971145765,1
701,59,690578,9802304,-100000000000000.0,Baetidae,0.04331402465300477,1.0,690578,9802304,-100000000000000.0,2,0.04331402465300477,1
713,60,654406,9903081,-100000000000000.0,Baetidae,0.18598349136917333,1.0,654406,9903081,-100000000000000.0,18,0.18598349136917333,1
724,61,688300,9781411,-100000000000000.0,Baetidae,0.281918550123,1.0,688300,9781411,-100000000000000.0,4,0.281918550123,1
736,62,612711,9810720,-100000000000000.0,Baetidae,0.07066004517269453,1.0,612711,9810720,-100000000000000.0,1,0.07066004517269453,1
747,63,714146,9759451,-100000000000000.0,Baetidae,0.06719324781924478,1.0,714146,9759451,-100000000000000.0,12,0.06719324781924478,1
759,64,704692,9826022,-100000000000000.0,Baetidae,0.24174322207659582,1.0,704692,9826022,-100000000000000.0,0,0.24174322207659582,0
771,65,655357,9911902,-100000000000000.0,Baetidae,0.15382075372044984,1.0,655357,9911902,-100000000000000.0,0,0.15382075372044984,0
782,66,642612,9903353,-100000000000000.0,Baetidae,0.07199739848243793,1.0,642612,9903353,-100000000000000.0,0,0.07199739848243793,0
794,67,704692,9826022,-100000000000000.0,Baetidae,0.24174322207659582,1.0,704692,9826022,-100000000000000.0,0,0.24174322207659582,0
806,68,586175,9801104,-100000000000000.0,Baetidae,0.0,1.0,586175,9801104,-100000000000000.0,0,0.0,0
818,69,639213,9900945,-100000000000000.0,Baetidae,0.11076950516573125,1.0,639213,9900945,-100000000000000.0,0,0.11076950516573125,0
830,70,584703,9819470,-100000000000000.0,Baetidae,0.0,1.0,584703,9819470,-100000000000000.0,0,0.0,0
842,71,639139,9901583,-100000000000000.0,Baetidae,0.08935445172682316,1.0,639139,9901583,-100000000000000.0,0,0.08935445172682316,0
854,72,677242,9944586,-100000000000000.0,Baetidae,0.03713598572577577,1.0,677242,9944586,-100000000000000.0,0,0.03713598572577577,0
