,sample,X_x,Y_x,date_x,taxon,HSI,RSI,X_y,Y_y,date_y,abundance,prediction,observation
0,0,679191,9961529,-100000000000000.0,Baetidae,0.0,1.0,679191,9961529,-100000000000000.0,1,0.0,1
12,1,650382,9814851,-100000000000000.0,Baetidae,0.058951536299763886,1.0,650382,9814851,-100000000000000.0,3,0.058951536299763886,1
24,2,679454,9970238,-100000000000000.0,Baetidae,0.0821309665396121,1.0,679454,9970238,-100000000000000.0,3,0.0821309665396121,1
36,3,698343,9826923,-100000000000000.0,Baetidae,0.0,1.0,698343,9826923,-100000000000000.0,5,0.0,1
48,4,662025,9811606,-100000000000000.0,Baetidae,0.0,1.0,662025,9811606,-100000000000000.0,8,0.0,1
60,5,679191,9961529,-100000000000000.0,Baetidae,0.0,1.0,679191,9961529,-100000000000000.0,1,0.0,1
72,6,642033,9886348,-100000000000000.0,Baetidae,0.15772829102223104,1.0,642033,9886348,-100000000000000.0,7,0.15772829102223104,1
84,7,685948,9764845,-100000000000000.0,Baetidae,0.0,1.0,685948,9764845,-100000000000000.0,1,0.0,1
96,8,688300,9781411,-100000000000000.0,Baetidae,0.14913794502419286,1.0,688300,9781411,-100000000000000.0,4,0.14913794502419286,1
108,9,638001,9827048,-100000000000000.0,Baetidae,0.09414259463324547,1.0,638001,9827048,-100000000000000.0,1,0.09414259463324547,1
120,10,634440,9899731,-100000000000000.0,Baetidae,0.027922932060582845,1.0,634440,9899731,-100000000000000.0,3,0.027922932060582845,1
132,11,705744,9802662,-100000000000000.0,Baetidae,0.018379207159773456,1.0,705744,9802662,-100000000000000.0,2,0.018379207159773456,1
144,12,687108,9857931,-100000000000000.0,Baetidae,0.0,1.0,687108,9857931,-100000000000000.0,17,0.0,1
156,13,660135,9951898,-100000000000000.0,Baetidae,0.020079280439166337,1.0,660135,9951898,-100000000000000.0,1,0.020079280439166337,1
168,14,638001,9827048,-100000000000000.0,Baetidae,0.09414259463324547,1.0,638001,9827048,-100000000000000.0,1,0.09414259463324547,1
180,15,675727,9859882,-100000000000000.0,Baetidae,0.0286259492558331,1.0,675727,9859882,-100000000000000.0,1,0.0286259492558331,1
192,16,671143,9840716,-100000000000000.0,Baetidae,0.036795187609055556,1.0,671143,9840716,-100000000000000.0,62,0.036795187609055556,1
204,17,688228,9782851,-100000000000000.0,Baetidae,0.05139122921345578,1.0,688228,9782851,-100000000000000.0,16,0.05139122921345578,1
216,18,652784,9903098,-100000000000000.0,Baetidae,0.05546777298456878,1.0,652784,9903098,-100000000000000.0,15,0.05546777298456878,1
227,19,660727,9947422,-100000000000000.0,Baetidae,0.1446902259978809,1.0,660727,9947422,-100000000000000.0,1,0.1446902259978809,1
239,20,703765,9803864,-100000000000000.0,Baetidae,0.0627896925177014,1.0,703765,9803864,-100000000000000.0,2,0.0627896925177014,1
251,21,633405,9898770,-100000000000000.0,Baetidae,0.036935662325650424,1.0,633405,9898770,-100000000000000.0,1,0.036935662325650424,1
263,22,612711,9810720,-100000000000000.0,Baetidae,0.04292894499590377,1.0,612711,9810720,-100000000000000.0,1,0.04292894499590377,1
274,23,630387,9886688,-100000000000000.0,Baetidae,0.0,1.0,630387,9886688,-100000000000000.0,43,0.0,1
286,24,660135,9951898,-100000000000000.0,Baetidae,0.020079280439166337,1.0,660135,9951898,-100000000000000.0,1,0.020079280439166337,1
298,25,682196,9762955,-100000000000000.0,Baetidae,0.027791892035141524,1.0,682196,9762955,-100000000000000.0,11,0.027791892035141524,1
310,26,585079,9823896,-100000000000000.0,Baetidae,0.01885949162470473,1.0,585079,9823896,-100000000000000.0,10,0.01885949162470473,1
322,27,681018,9957318,-100000000000000.0,Baetidae,0.0,1.0,681018,9957318,-100000000000000.0,3,0.0,1
334,28,645126,9885371,-100000000000000.0,Baetidae,0.031477407468266244,1.0,645126,9885371,-100000000000000.0,6,0.031477407468266244,1
346,29,641521,9829716,-100000000000000.0,Baetidae,0.09544589705688343,1.0,641521,9829716,-100000000000000.0,25,0.09544589705688343,1
358,30,646789,9911341,-100000000000000.0,Baetidae,0.06107334060182845,1.0,646789,9911341,-100000000000000.0,10,0.06107334060182845,1
370,31,638001,9827048,-100000000000000.0,Baetidae,0.09414259463324547,1.0,638001,9827048,-100000000000000.0,1,0.09414259463324547,1
382,32,630387,9886688,-100000000000000.0,Baetidae,0.0,1.0,630387,9886688,-100000000000000.0,43,0.0,1
394,33,675727,9859882,-100000000000000.0,Baetidae,0.0286259492558331,1.0,675727,9859882,-100000000000000.0,1,0.0286259492558331,1
406,34,673369,9944638,-100000000000000.0,Baetidae,0.07119129833266423,1.0,673369,9944638,-100000000000000.0,2,0.07119129833266423,1
418,35,649233,9901117,-100000000000000.0,Baetidae,0.05526223931918791,1.0,649233,9901117,-100000000000000.0,2,0.05526223931918791,1
429,36,639402,9898006,-100000000000000.0,Baetidae,0.13766516703638762,1.0,639402,9898006,-100000000000000.0,14,0.13766516703638762,1
441,37,645126,9885371,-100000000000000.0,Baetidae,0.031477407468266244,1.0,645126,9885371,-100000000000000.0,6,0.031477407468266244,1
453,38,714146,9759451,-100000000000000.0,Baetidae,0.0,1.0,714146,9759451,-100000000000000.0,12,0.0,1
465,39,660727,9947422,-100000000000000.0,Baetidae,0.1446902259978809,1.0,660727,9947422,-100000000000000.0,1,0.1446902259978809,1
477,40,656469,9907062,-100000000000000.0,Baetidae,0.05226977326527181,1.0,656469,9907062,-100000000000000.0,2,0.05226977326527181,1
488,41,641692,9902226,-100000000000000.0,Baetidae,0.07866108684391593,1.0,641692,9902226,-100000000000000.0,8,0.07866108684391593,1
500,42,660135,9951898,-100000000000000.0,Baetidae,0.020079280439166337,1.0,660135,9951898,-100000000000000.0,1,0.020079280439166337,1
512,43,679784,9868025,-100000000000000.0,Baetidae,0.031056573155384373,1.0,679784,9868025,-100000000000000.0,3,0.031056573155384373,1
524,44,639402,9898006,-100000000000000.0,Baetidae,0.13766516703638762,1.0,639402,9898006,-100000000000000.0,14,0.13766516703638762,1
536,45,703346,9804948,-100000000000000.0,Baetidae,0.0732018699061762,1.0,703346,9804948,-100000000000000.0,3,0.0732018699061762,1
548,46,694230,9819688,-100000000000000.0,Baetidae,0.0624879086846913,1.0,694230,9819688,-100000000000000.0,3,0.0624879086846913,1
560,47,703765,9803864,-100000000000000.0,Baetidae,0.0627896925177014,1.0,703765,9803864,-100000000000000.0,2,0.0627896925177014,1
572,48,673369,9944638,-100000000000000.0,Baetidae,0.07119129833266423,1.0,673369,9944638,-100000000000000.0,2,0.07119129833266423,1
584,49,654406,9903081,-100000000000000.0,Baetidae,0.008059209769610626,1.0,654406,9903081,-100000000000000.0,18,0.008059209769610626,1
595,50,642033,9886348,-100000000000000.0,Baetidae,0.15772829102223104,1.0,642033,9886348,-100000000000000.0,7,0.15772829102223104,1
607,51,708507,9756366,-100000000000000.0,Baetidae,0.05634113043698092,1.0,708507,9756366,-100000000000000.0,3,0.05634113043698092,1
619,52,674793,9756336,-100000000000000.0,Baetidae,0.12560371220414077,1.0,674793,9756336,-100000000000000.0,2,0.12560371220414077,1
631,53,660727,9947422,-100000000000000.0,Baetidae,0.1446902259978809,1.0,660727,9947422,-100000000000000.0,1,0.1446902259978809,1
643,54,708507,9756366,-100000000000000.0,Baetidae,0.05634113043698092,1.0,708507,9756366,-100000000000000.0,3,0.05634113043698092,1
655,55,642033,9886348,-100000000000000.0,Baetidae,0.15772829102223104,1.0,642033,9886348,-100000000000000.0,7,0.15772829102223104,1
667,56,655786,9905816,-100000000000000.0,Baetidae,0.05322665201310389,1.0,655786,9905816,-100000000000000.0,5,0.05322665201310389,1
678,57,644904,9907968,-100000000000000.0,Baetidae,0.07819481784873591,1.0,644904,9907968,-100000000000000.0,1,0.07819481784873591,1
